slug,name,type,homepage_url,discovered_apply_url,confidence,notes
rev-ithaca-startup-works,Rev: Ithaca Startup Works,accel,https://www.revithaca.com,https://www.revithaca.com/join-rev/,medium,Explicit 'Join REV' apply page found
rice-alliance-for-technology-and-entrepreneurship,Rice Alliance for Technology and Entrepreneurship,accel,https://business.rice.edu/rice-alliance,https://business.rice.edu/apply,medium,General Rice business school /apply path; may be MBA admission not accelerator
rocky-mountain-microfinance-institute,Rocky Mountain MicroFinance Institute,accel,https://rmmfi.org,https://rmmfi.org/business-programs/,medium,Business Programs page with Business Idea Lab and Boot Camp intake described; no direct apply form URL
rogers-cybersecure-catalyst,Rogers Cybersecure Catalyst,accel,https://cybersecurecatalyst.ca/catalyst-cyber-accelerator,https://cybersecurecatalyst.ca/programs-and-services/,medium,Programs & Services listing page found; apply links for specific programs need further navigation
roseview-global-incubator,Roseview Global Incubator,accel,https://roseviewglobal.com,https://roseviewglobal.com/programs/,low,Programs page exists; no apply link extractable from JS-rendered site
science-discovery-zone,Science Discovery Zone,accel,https://www.torontomu.ca/discoveryzone,https://www.torontomu.ca/zone-learning/sdz/get-involved/,medium,'Get Involved' page found on TMU SDZ site
seneca-helix,Seneca HELIX,accel,https://www.senecacollege.ca/innovation/helix.html,,not_found,senecacollege.ca/innovation/helix.html scraped; only general college apply link found (international admissions); no HELIX-specific apply
sequoia-capital,Sequoia Capital,accel,https://www.sequoiacap.com,https://www.sequoiacap.com/arc/apply,high,Sequoia Arc accelerator has dedicated /arc/apply page
sheboot,SheBoot,accel,https://sheboot.ca,https://sheboot.ca/for-founders/,medium,'For Founders' page found; sheboot.ca is Wix site; apply surface likely on this page
sheridan-edge,Sheridan EDGE,accel,https://edge.sheridancollege.ca,https://www.surveymonkey.com/r/Student_ProgramInterestForm,medium,SurveyMonkey interest form linked from Sheridan EDGE programs page
sku,SKU,accel,https://sku.is,https://sku.is/apply/,high,Direct /apply link in nav and multiple CTAs
small-foundation,Small Foundation,accel,https://smallfoundation.ie,,not_found,smallfoundation.ie scraped; no apply/grant application links found for founders
social-venture-zone,Social Venture Zone,accel,https://www.torontomu.ca/svz,https://www.torontomu.ca/svz/apply/,high,Dedicated /svz/apply/ page found
spinup,SpinUp,accel,https://spinup.utm.utoronto.ca,https://spinup.utm.utoronto.ca/programming/,low,Programming page found; no direct apply form; UTM SpinUp is university program
sputnik-atx-vc,Sputnik ATX VC,accel,https://www.sputnikatx.com,https://gust.com/programs/sputnik-atx-vc-summer-2026,high,Gust platform apply link displayed prominently on homepage
starburst-aerospace,Starburst Aerospace,accel,https://starburst.aero,https://starburst.aero/accelerator-program/,medium,Accelerator program page found; apply form not extractable from static scrape
start-alberta,Start Alberta,accel,https://startalberta.ca,,not_found,startalberta.ca is an ecosystem directory/resource site; no accelerator apply surface
startshea,Start@Shea,accel,https://www.startatshea.com,https://www.startatshea.com/accelerate-shea,medium,Accelerate@Shea program page found on Wix site; apply form likely JS-rendered
started,StartEd,accel,https://www.started.com,https://www.started.com/apply,high,Direct /apply page found in HTML hrefs
startgbc,startGBC,accel,https://www.startgbc.com,,not_found,"startgbc.com appears to be a generic blog site, not George Brown College startup program; no apply links"
startup-calgary,Startup Calgary,accel,https://www.startupcalgary.ca,,not_found,"startupcalgary.ca/events/submit is event submission, not startup apply; no accelerator apply page found"
startup-fiu,StartUP FIU,accel,https://startup.fiu.edu,,not_found,startup.fiu.edu is informational site; no apply links in scraped HTML
startup-garage,Startup Garage,accel,https://startupgarage.ca,https://startupgarage.ca/apply-now,high,Direct /apply-now href found multiple times
startup-health,Startup Health,accel,https://www.startuphealth.com,https://www.startuphealth.com/apply-now,high,Explicit /apply-now href found in HTML
startup-montreal,Startup Montréal,accel,https://startupmontreal.com/en/home,,not_found,startupmontreal.com/en/home returns 404; site appears moved or offline
startup-school,Startup School,accel,https://www.startupschool.org,https://www.startupschool.org/users/sign_in?sign_up=true,high,YC Startup School is free online course; sign-up page is the apply surface
startupboot-camp,Startupboot camp,accel,https://www.startupbootcamp.org/accelerator/fintech-new-york,,not_found,URL /accelerator/fintech-new-york returns 404 on Webflow site; program page not found
startx,StartX,accel,https://startx.com,https://startx.com/apply,high,Dedicated apply page with form (login to startx.com required)
surge-mohawk,Surge Mohawk,accel,https://www.mohawkcollege.ca/surge-mohawks-entrepreneurship-resource-space,https://www.mohawkcollege.ca/node/2331,medium,Apply now link on page; node URL - may be course enrollment not accelerator application
sutardja-center-for-entrepreneurship-technology,Sutardja Center for Entrepreneurship & Technology,accel,https://scet.berkeley.edu,https://startupstudio.berkeley.edu/,medium,Links to Berkeley Startup Studio - main startup application path
synapse-consortium,Synapse Consortium,accel,https://synapseconsortium.com,,not_found,No apply link found; life science consortium with no visible application process
tech-mba-venture-studio,Tech MBA Venture Studio,accel,https://schulich.yorku.ca/schulich-startups/venture-studio,https://schulich.yorku.ca/admissions/how-to-apply/,low,Links to MBA admissions apply page; venture studio itself has no separate application
techalliance,TechAlliance,accel,https://techalliance.ca,https://www.techalliance.ca/techalliance-advisory-solutions/startups/,medium,Startups page found; Pitch Room and Pitch Development programs visible
techbuffalo,TechBuffalo,accel,https://www.techbuffalo.org,https://www.techbuffalo.org/apply/,high,Dedicated /apply page found
technexus,TechNexus Venture Collaborative,accel,https://technexus.com,,not_found,"No apply link found; corporate venture collaborative, no startup application visible"
techranch,TechRanch,accel,https://techranchaustin.com,https://techranchaustin.com/programs/,low,Programs page found but no direct application form or apply link visible
techrise-chicago,TechRise Chicago,accel,https://techrise.co,https://airtable.com/appfgBVkCSJj3MA6Y/pag5b2FJXvTdvGuHG/form,high,Airtable form for pitch competition applications
texas-venture-labs,Texas Venture Labs,accel,https://www.mccombs.utexas.edu/centers-and-initiatives/jon-brumley-texas-venture-labs,,not_found,Page not accessible (404); university program with no visible external apply link
the-bridge-university-of-toronto,The BRIDGE University of Toronto,accel,https://www.utsc.utoronto.ca/thebridge/welcome-bridge,,not_found,"University hub, no external apply form found; after-hours access mentioned but no startup application"
the-center-for-life-science-ventures,The Center for Life Science Ventures,accel,https://eship.cornell.edu/item/the-mcgovern-center-2,,not_found,Cornell entrepreneurship page; no startup application link found
the-cornell-food-processing-development-laboratory-fpdl,The Cornell Food Processing Development Laboratory (FPDL),accel,https://cals.cornell.edu/food-science/outreach-extension/services/food-processing-and-development-laboratory,,not_found,"Lab facility, not an accelerator with applications; no apply link found"
the-eforum,The eForum,accel,https://www.theeforum.org,,not_found,Website has SSL error and returns 409 conflict; could not access
the-forge,The Forge,accel,https://theforge.mcmaster.ca,https://theforge.mcmaster.ca/programs/startup-survivor/,high,Startup Survivor pitch competition program with apply link; also main incubator apply page visible
the-forum,The Forum,accel,https://www.theforum.ca,https://www.theforumpitch.ca/,high,The Forum Pitch program - applications open year-round
the-hive,The Hive,accel,http://hivedata.com,,not_found,hivedata.com is a data company; redirects to www.hivedata.com with no accelerator application
the-hub,The Hub University of Toronto,accel,https://www.utsc.utoronto.ca/thehub,https://sicieeil.acceleratorapp.co/application/new?program=sicieeil-applications,high,AcceleratorApp application form found for UTSC entrepreneurship programs
the-technology-farm,The Technology Farm,accel,https://www.thetechnologyfarm.com,,not_found,Cornell Agriculture tech park; no startup application form found
tie-toronto,TiE Toronto,accel,https://toronto.tie.org,,not_found,Events/networking org; found event registration (Eventbrite) but no structured accelerator application
toronto-fashion-incubator,Toronto Fashion Incubator,accel,https://fashionincubator.com,,not_found,DNS resolution failed for fashionincubator.com; website appears to be down
transcend-network,Transcend Network,accel,https://www.transcend-network.com,https://form.typeform.com/to/ptlIt8DC,high,Typeform application found (Apply now link)
transmedia-zone,Transmedia Zone,accel,https://www.torontomu.ca/transmediazone,https://forms.gle/aEAY4qcNYo3jtVQa7,high,Google Form for TZ membership application found
treefrog-accelerator,Treefrog Accelerator,accel,https://www.treefrog.biz,https://www.treefrog.biz/application-process-form/,high,Dedicated application process form page found
tufts-launchpad-biolabs,Tufts Launchpad BioLabs,accel,https://viceprovost.tufts.edu/research-services/core-facilities-resources/tufts-launchpad-biolabs,,not_found,Page returns 404; could not access Tufts LaunchPad BioLabs page
ucla-ventures,UCLA Ventures,accel,https://ventures.ucla.edu,https://tdg.ucla.edu/ucla-researchers/ucla-ventures/pitch-gym,high,Pitch Gym program with Google Form application found
university-at-buffalo-business-entrepreneur-partnerships,University at Buffalo Business & Entrepreneur Partnerships,accel,https://www.buffalo.edu/partnerships/about/centers-facilities-equipment/incubators.html,,not_found,Incubator info page; no direct application form found
utest,University of Toronto Early Stage Technology (UTEST),accel,https://utest.to,https://utest.to/apply/,high,Dedicated /apply page found
university-of-toronto-entrepreneurship,University of Toronto Entrepreneurship,accel,https://entrepreneurs.utoronto.ca,https://ute.acceleratorapp.co/application/new?program=onramp%20membership,high,AcceleratorApp application form found (OnRamp membership)
unusual-ventures,Unusual Ventures,accel,https://www.unusual.vc,https://www.unusual.vc/contact-us/,low,Only contact us page found; no structured pitch/application form visible
unyicorps,UNYicorps,accel,https://www.unyicorps.org,,not_found,Redirects to in-icorps.org; no application link found on either site
upscale,Upscale,accel,https://technation.io/programmes/upscale,https://technation.io/programmes/upscale,medium,Program page with apply section; GravityForms embedded on page
urban-future-lab,Urban Future Lab,accel,http://ufl.nyc,https://www.ufl.nyc/programs,low,Programs page accessible at ufl.nyc/programs; no direct application form found
urbanx,Urban-x,accel,https://www.urban-x.com,,not_found,DNS resolution failed for urban-x.com; website appears to be down
venture-crush,Venture Crush,accel,https://www.venturecrush.com/fg/index.html,,not_found,Static page with no apply link found
venture-development-center-umass-boston,Venture Development Center UMASS Boston,accel,https://www.umb.edu/vdc,,not_found,University page; no direct application form visible
venture-for-canada,Venture for Canada,accel,https://ventureforcanada.ca,https://ventureforcanada.ca/programs/fellowships/,medium,Fellowships program page found; has form embedded but specific apply URL not extracted
venture-labs,Venture Labs,accel,https://venturelabs.ca,https://venturelabs.ca/apply-for-our-programs/,high,Dedicated apply for programs page with GravityForms
venture-lane,Venture Lane,accel,https://theventurelane.com,,not_found,Has GravityForms plugin but no apply page URL found
venture-out,Venture Out,accel,https://ventureoutstartups.com,,not_found,Site redirects; could not find apply page (404 on /apply)
venturelab,VentureLAB,accel,https://www.venturelab.ca,https://www.venturelab.ca/pitch-competition,medium,Pitch competition link found on homepage
ventureout,VentureOut,accel,https://ventureoutny.com,https://ventureoutny.com/apply/,high,Dedicated /apply page found and confirmed accessible
viterbi-startup-garage,Viterbi Startup Garage,accel,https://viterbiinnovation.usc.edu/vsg,,not_found,Page returns 404
voyager-capital,Voyager Capital,accel,https://www.voyagercapital.com,,not_found,No apply/pitch link found; listed as accel but appears to be a VC fund
watson-institute,Watson Institute,accel,https://watson.is,https://watson.is/apply/,high,Dedicated /apply page confirmed accessible
webc,WeBC,accel,https://we-bc.ca,https://we-bc.ca/work-with-us/,high,Work with us page with GravityForms application
weill-cornell-medicine-bioventure-elab,Weill Cornell Medicine Bioventure eLab,accel,https://elab.weill.cornell.edu,https://elab.weill.cornell.edu/programs-offerings-and-support/expertise-and-mentorship/pitch-coaching,low,Pitch coaching page found; no direct application form visible
western-accelerator,Western Accelerator,accel,https://entrepreneurship.uwo.ca,https://entrepreneurship.uwo.ca/accelerator/,medium,Western Accelerator program page found; no direct apply form extracted
westmont-enterprise-hub-university-of-west-london,Westmont Enterprise Hub University of West London,accel,https://www.uwl.ac.uk/business/westmont-enterprise-hub,,not_found,Page returns 403 Forbidden; could not access
weve-acceleration,WEVE Acceleration,accel,https://weveacceleration.com,https://weveacceleration.com/apply-2,high,Dedicated apply page confirmed at /apply-2
rbc-women-in-cleantech-accelerator,Women in Cleantech RBC Accelerator,accel,https://www.marsdd.com/service/women-in-cleantech-accelerator,https://marsdd.com/apply,high,MaRS apply link found on page
womens-startup-lab,Women's Startup Lab,accel,https://www.womenstartuplab.com,https://www.womenstartuplab.com/join-us/,high,Join us page with GravityForms found
world-innovation-lab,World Innovation Lab,accel,https://wilab.com,,not_found,No apply link found; /apply redirects to homepage
xlr8-accelerator,XLR8 Accelerator,accel,https://xlr8.raiz.vc,,not_found,No apply link found; minimal website content
xrc-labs,XRC Labs,accel,https://www.xrclabs.com,https://www.xrclabs.com/apply,high,/apply link found on homepage
y-space,Y Space,accel,https://yspace.yorku.ca,https://www.yorku.ca/yspace/startups/,medium,Startups page found at YSpace; no direct apply form URL extracted
y2-labs,Y2 Labs,accel,https://y2labs.co,https://y2labs.co/get-started/,high,Get started page found
yedi-incubator,YEDI Incubator,accel,https://yedi.ca,https://yedi.ca/get-started-at-yedi/,high,Get started at YEDI page found
zahn-innovation-centre,Zahn Innovation Centre,accel,https://www.ccny.cuny.edu/zahn,,not_found,Page returns 403 Forbidden; could not access
zinc-venture-builder,Zinc Venture Builder,accel,https://www.zinc.vc/programmes/venture-builder,https://www.zinc.vc/programmes/pre-seed-investment/,medium,Venture builder page 404; found pre-seed investment programme page at zinc.vc
zx-ventures,ZX Ventures,accel,https://www.zx-ventures.com,,not_found,DNS resolution failed; website appears to be down
mergelane,MergeLane,fellowship,https://www.linkedin.com/company/mergelane/about,,not_found,LinkedIn page requires login; could not find apply link
the-capital-network,The Capital Network,fellowship,https://www.thecapitalnetwork.org,https://www.thecapitalnetwork.org/programs,medium,Programs page found with form; specific apply URL not extracted
the-vinetta-project,The Vinetta Project,fellowship,https://www.vinettaproject.com,,not_found,Homepage loads but no apply link found; /apply returns empty page
xfactor-ventures,XFactor Ventures,fellowship,https://www.xfactor.ventures,https://www.xfactor.ventures/work-with-us-1,medium,Work With Us page found; application form likely embedded (JS-rendered)
406-ventures,.406 Ventures,vc,https://www.406ventures.com/approach,,not_found,VC firm with contact page only; no structured application form
10x-capital,10X Capital,vc,https://www.10xcapital.com,,not_found,No structured application form found; broker-dealer/VC hybrid
1414-ventures,1414 Ventures,vc,https://www.1414ventures.com,,not_found,Only contact page found; no structured application
1984-ventures,1984 Ventures,vc,https://1984.vc,https://1984.vc/apply/start,high,"Structured application with Start your application"" form at /apply/start"""
2048-ventures,2048 Ventures,vc,https://www.2048.vc,https://airtable.com/appV89PYGo3zN47f9/pagNjeYwHGADSGIs3/form,high,Airtable structured application form found at /pitch
24-haymarket,24 Haymarket,vc,https://24haymarket.com,,not_found,Only contact page found; no structured application form
5am-ventures,5AM Ventures,vc,https://5amventures.com,,not_found,"Only contact page found; life sciences VC, no structured application"
645-ventures,645 Ventures,vc,https://645ventures.com,,not_found,No apply/pitch link found on homepage
7-gate-ventures,7 Gate Ventures,vc,https://7gate.vc,,not_found,Startup visa page found but no structured founder application form
7thirty,7thirty,vc,https://7thirtycapital.com,,not_found,Page returns 403; could not access
8vc,8VC,vc,https://www.8vc.com,,not_found,Only contact page found; no structured application form
abingworth,Abingworth,vc,https://www.abingworth.com,,not_found,"Life sciences VC; only contact page found, no structured application"
accel,Accel,vc,https://www.accel.com,,not_found,"Major VC firm; contact-us page only, no structured founder application form"
acf-investors,ACF Investors,vc,https://www.acfinvestors.com,https://www.acfinvestors.com/angel-cofund/#apply_form,medium,Has Apply for Funding sections on both Angel CoFund and Delta Fund pages (anchor links to embedded form); co-invest model requiring angel syndicate lead
acme-capital,ACME Capital,vc,https://www.acme.vc,,not_found,not_found: site timed out on scrape; no apply surface identified
acrew-capital,Acrew Capital,vc,https://www.acrewcapital.com,,not_found,not_found: contact is email only (hello@acrewcapital.com); no structured form for founders
active-impact-investments,Active Impact Investments,vc,https://www.activeimpactinvestments.com,https://www.activeimpactinvestments.com/workwithus,low,Has a Work With Us page; page timed out on secondary scrape so form content unconfirmed; may be contact form only
advent-life-sciences,Advent Life Sciences,vc,https://adventls.com,,not_found,not_found: contact page is email-based (contact@adventls.com); no founder application form
alate-partners,Alate Partners,vc,https://alatepartners.com,,not_found,not_found: no apply or pitch page found; portfolio-focused site; no structured intake
allosterx-capital,AllosteRx Capital,vc,https://www.allosterxcapital.com,,not_found,not_found: contact-us page only; no structured application form for founders
alpha-bridge-ventures,Alpha Bridge Ventures,vc,https://www.alphabridge.vc,,not_found,not_found: contact-us anchor link only; no structured apply form visible
alpha-partners,Alpha Partners,vc,https://alphapartners.com,,not_found,not_found: has a contact page and email newsletter form; no structured startup application
amadeus-capital-partners,Amadeus Capital Partners,vc,https://www.amadeuscapital.com,https://www.amadeuscapital.com/submit-a-proposal/,medium,Submit a Proposal page in top nav; form content not fully loaded but dedicated proposal submission page exists
amplifyla,Amplify.LA,vc,https://amplify.la,,not_found,not_found: contact page only; pre-seed LA fund with no public application form
apollo-health-ventures,Apollo Health Ventures,vc,https://www.apollo.vc,,not_found,not_found: contact is email only (info@apollo.vc); co-founding model not open application
archangel-network-of-funds,Archangel Network of Funds,vc,https://www.archangelnetwork.ca,,not_found,not_found: contact-us page only; invests through angel syndicates not open applications
arctern-ventures,ArcTern Ventures,vc,https://www.arcternventures.com,,not_found,not_found: no dedicated apply page; contact section has email form but no structured founder intake
ascent-venture-partners,Ascent Venture Partners,vc,https://www.ascentvp.com,,not_found,not_found: contact-us page only; no structured application form
astia,Astia,vc,https://www.astia.org,https://astia.my.site.com/connect/s/raiseapplication,high,Clear Apply page with Salesforce-powered application portal for investment consideration; founders answer structured questions
atb-ventures,ATB Ventures,vc,https://twitter.com/AtbVentures,,not_found,not_found: homepage is Twitter/X; no application surface accessible
atlas-venture,Atlas Venture,vc,https://atlasventure.com,,not_found,not_found: cookies-heavy site; no apply or pitch page found in scraped content
atomico,Atomico,vc,https://atomico.com,,not_found,not_found: no apply page found; large multi-stage European VC; inbound through network
atx-venture-partners,ATX Venture Partners,vc,https://www.atxventurepartners.com,,not_found,not_found: contact section only; no structured startup application
austin-ventures,Austin Ventures,vc,https://austinventures.com,,not_found,not_found: site warns of scam impersonators and states no current hiring; appears largely inactive/wind-down
bain-capital-ventures,Bain Capital Ventures,vc,https://baincapitalventures.com,,not_found,not_found: has contact page; no structured founder application form; large growth-stage fund
balderton-capital,Balderton Capital,vc,https://www.balderton.com,,not_found,not_found: no apply page found; large Series A+ European fund; network-driven dealflow
baroda-ventures,Baroda Ventures,vc,https://www.linkedin.com/company/baroda-ventures,,not_found,not_found: homepage is LinkedIn company page; no application surface
basf-venture-capital,BASF Venture Capital,vc,https://www.basf.com/global/en/who-we-are/organization/group-companies/BASF_Venture-Capital.html,,not_found,not_found: corporate VC with contact via Vanessa Holzhaeuser PR contact; no founder application form; email-based contact only
battery-ventures,Battery Ventures,vc,https://www.battery.com,,not_found,not_found: no apply page found; large multi-stage fund; inbound through network
bcf-ventures,BCF Ventures,vc,https://bcfventures.vc,https://www.f6s.com/bcfventures/apply,high,APPLY NOW button prominently links to F6s application portal; structured questions for founders
bdmi-fund,BDMI Fund,vc,https://www.bdmifund.com,,not_found,not_found: site redirects to 1745 Ventures and Bertelsmann Investments; BDMI no longer active under that name
bessemer-venture-partners,Bessemer Venture Partners,vc,https://www.bvp.com,,not_found,not_found: has contact page; large multi-stage fund with no public founder application
betaworks,betaworks,vc,https://www.betaworks.com,https://www.betaworks.com/camp/application,high,Camp application page with structured form; program currently in session; accepts next cohort applications for AI Camp; guaranteed investment up to $500k for accepted startups
bethnal-green-ventures,Bethnal Green Ventures,vc,https://www.bethnalgreenventures.com,https://www.bethnalgreenventures.com/apply,high,Dedicated apply page for BGV programme; open applications for Autumn 2026; structured intake form for tech-for-good founders
bkr-capital,BKR capital,vc,https://www.bkrcapital.ca,https://www.bkrcapital.ca,medium,Website has contact form that explicitly requests pitch deck URL for investment inquiries; not a standalone apply portal but structured intake; Canada's first Black-led institutional VC
blck-vc,BLCK VC,vc,https://www.blckvc.org,https://admin374289.typeform.com/to/XtSpRao2,medium,Typeform join link found; appears to be for community membership not founder investment; BLCK VC is a network organization not a fund
blossom-capital,Blossom Capital,vc,https://www.blossomcap.com,,not_found,not_found: no apply page; Series A European fund; 5-6 investments per year via network
blueyard-capital,BlueYard Capital,vc,https://www.blueyard.com,,not_found,not_found: no apply or pitch page; deep tech/crypto fund with no public application surface
bolt,Bolt,vc,https://bolt.io,,not_found,not_found: Bolt explicitly states they are no longer making new investments; firm wound down
boxgroup,BoxGroup,vc,https://www.boxgroup.com,,not_found,not_found: no apply page; known for pre-seed NYC investments via founder networks only
braemar-energy-ventures,Braemar Energy Ventures,vc,http://www.braemarenergy.com,,not_found,not_found: Submit Business Plan link is mailto (bizplans@braemarenergy.com); email submission only not a structured form
break-trail-ventures,Break Trail Ventures,vc,https://www.breaktrailventures.com,,not_found,not_found: contact section only; no structured application form
breed-reply,Breed Reply,vc,https://www.reply.com/breed-reply/en,,not_found,not_found: parent Reply company site; no specific apply page for Breed Reply fund found
brightspark-ventures,Brightspark Ventures,vc,https://brightspark.com/en,,not_found,not_found: investor-facing platform (retail investors); no founder application surface; operates as exempt market dealer
buckley-ventures,Buckley Ventures,vc,https://www.buckleyventures.com,,not_found,not_found: minimal site; single-sentence description; no application form
builders-vc,Builders VC,vc,https://www.builders.vc,,not_found,not_found: no apply page found; agriculture/food/industrial focus; no public application
camber-creek,Camber Creek,vc,https://cambercreek.com,,not_found,not_found: no apply page; real estate tech PE firm; deals via direct sourcing and partner network
capitalg,CapitalG,vc,https://www.capitalg.com,,not_found,not_found: Google growth equity fund; no public application; inbound via Google network only
capitalize-vc,Capitalize VC,vc,https://www.capitalizevc.com,https://airtable.com/apppvODtMSw09eCae/pagdarmEj6iMMvBob/form,high,PITCH US button links to Airtable form with structured fields; prominent on homepage and footer
carbon-direct-capital,Carbon Direct Capital,vc,https://www.carbondirectcapital.com,,not_found,not_found: contact is email only (inquiries@carbondirectcapital.com); no structured founder form
cavu-venture-partners,CAVU Venture Partners,vc,https://www.cavuventures.com,,not_found,not_found: consumer brand-focused VC; no public application form
celtic-house-venture-partners,Celtic House Venture Partners,vc,https://www.celtic.vc,,not_found,not_found: Canadian deep tech VC; no apply page; 75+ portfolio companies; network-driven
cherry-ventures,Cherry Ventures,vc,https://www.cherry.vc,,not_found,not_found: European early-stage VC; contact form present but generic; no founder-specific application
chingona-ventures,Chingona Ventures,vc,https://www.chingona.ventures,https://www.chingona.ventures/apply,medium,Submit button in nav links to /apply page; page timed out on secondary scrape so form details unconfirmed; clearly a dedicated founder submission page
chloe-capital,Chloe Capital,vc,https://chloecapital.com,https://chloecapital.com/funding,medium,APPLY FOR FUNDING button on homepage; /funding page lists funding opportunities and accelerator programs; has NYC 2026 programme open; structured accelerator application
chrysalix-venture-capital,Chrysalix Venture Capital,vc,https://www.chrysalix.com,https://www.chrysalix.com/pitch,medium,Pitch to us link in navigation; /pitch page confirmed accessible; industrial innovation VC; form content not fully loaded
collaborative-fund,Collaborative Fund,vc,https://collabfund.com,,not_found,not_found: no apply page; thematic fund investing via network; no public founder application
compound-vc,Compound VC,vc,https://www.compound.vc,,not_found,not_found: has a web form that failed to load (Oops error); no confirmed structured application
congruent-ventures,Congruent Ventures,vc,https://www.congruentvc.com,,not_found,not_found: no apply page; climate tech fund; contact section present but no structured startup intake
connect-ventures,Connect Ventures,vc,https://www.linkedin.com/company/connect-ventures,,not_found,not_found: homepage is LinkedIn; no application surface accessible
continuous-ventures,Continuous Ventures,vc,https://www.continuous.vc,,not_found,not_found: site has client-side JS application error; no content loaded; cannot confirm apply page
contrary,Contrary,vc,https://contrary.com,https://applications.contrary.com/,high,Applications subdomain listed in footer Resources section; dedicated applications portal for Contrary; talent and research-driven fund with structured applications
core-innovation-capital,Core Innovation Capital,vc,http://corevc.com,,not_found,not_found: site rendered minimal content; no apply page identified; fintech VC
courtside-ventures,Courtside Ventures,vc,https://www.courtsidevc.com,,not_found,not_found: sports/gaming/culture VC; no apply page found after scrape
cowboy-ventures,Cowboy Ventures,vc,https://www.cowboy.vc,,not_found,not_found: pre-seed fund; no structured apply page; curated founder community model
craft-ventures,Craft Ventures,vc,https://www.craftventures.com,,not_found,not_found: has web form on site that errored; no confirmed structured founder application portal
crawley-ventures,Crawley Ventures,vc,http://www.crawleyventures.com,,not_found,not_found: contact section only with basic contact form; private investors since 1995; no startup-specific application
crv,CRV,vc,https://www.crv.com,,not_found,not_found: has web form that failed to load (Oops error); no confirmed structured application; large multi-stage fund
cycle-capital,Cycle Capital,vc,https://www.cyclecapital.com/en,,not_found,not_found: contact section on homepage; no dedicated founder application; Canadian cleantech VC
cylon,CyLon,vc,https://www.cylonventures.com,,not_found,not_found: contact page with email (hello@cylonventures.com); cybersecurity VC; no structured application form
dawn-capital,Dawn Capital,vc,https://dawncapital.com,,not_found,not_found: contact form present but generic; no dedicated founder pitch/apply page; Series B+ European SaaS fund
dcvc,DCVC,vc,https://www.dcvc.com,,not_found,not_found: deep tech VC; no apply page; inbound via partner network
defy-vc,defy.vc,vc,https://defy.vc,,not_found,not_found: has contact link but no structured application; pre-seed/seed fund
deloitte-ventures,Deloitte Ventures,vc,https://www2.deloitte.com/ca/en/pages/insight/solutions/ventures.html,,not_found,not_found: Apply Now links are for Deloitte job openings not startup applications; corporate VC arm
deming-center-venture-fund,Deming Center Venture Fund,vc,https://www.colorado.edu/dcvf,,not_found,not_found: University of Colorado fund; site not successfully scraped; student/faculty-focused fund
diagram-ventures,Diagram Ventures,vc,https://diagram.ca,,not_found,not_found: contact-us link goes to diagram.vc/contact-us; venture creation model not open applications; no public founder form
differential-vc,Differential VC,vc,https://www.differential.vc,https://www.differential.vc/contact-us/submit-a-deck-form,high,Submit a deck! link prominently in navigation and homepage; dedicated form page for startup deck submissions
district-ventures-capital,District Ventures Capital,vc,https://www.districtventurescapital.com,,not_found,not_found: contact page only; CPG-focused Canadian VC; no structured application form
dmz-ventures,DMZ Ventures,vc,https://dmzventures.com,,not_found,not_found: invests in startups through DMZ 18-month incubator program; no standalone VC application; requires DMZ incubator participation
dn-capital,DN Capital,vc,https://dncapital.com,https://www.dncapital.com/contact,medium,Site explicitly states they are excited to receive business plans and links founders to contact page; contact page has structured form fields; not a pure email submission
drive-capital,Drive Capital,vc,https://drivecapital.com,,not_found,not_found: contact is email only (info@drivecapital.com); Midwest-focused VC; no public application
dubai-future-district-fund,Dubai Future District Fund,vc,https://dfdf.vc,,not_found,not_found: has a contact/submit section but content is generic; fund-of-funds and direct investments via institutional relationships
earlybird-vc,Earlybird VC,vc,https://earlybird.com,,not_found,No structured application form found; contact page only (earlybird.com/contact-us); invite/referral based
eight-roads,Eight Roads,vc,https://eightroads.com/en,,not_found,No structured application form; contact page only (eightroads.com/en/contact); referral/network based
elsewhere-partners,Elsewhere Partners,vc,https://www.linkedin.com/company/elsewhere-partners,,not_found,Homepage is LinkedIn only; no standalone site or form found
embark-ventures,Embark Ventures,vc,https://www.embark.vc,,not_found,No apply or pitch form found on site; deep tech focused fund; appears referral-based
energy-impact-partners,Energy Impact Partners,vc,https://www.energyimpactpartners.com,,not_found,No structured application form; contact page only; strategic utility-backed fund; referral-based
eniac-ventures,Eniac Ventures,vc,https://eniac.vc,,not_found,No apply form found on scraped page; links to TechCrunch only; likely referral/email based
episode-1-ventures,Episode 1 Ventures,vc,https://episode1.com,https://www.episode1.com/,medium,"Embedded deck upload form on homepage (B2B software pre-seed/seed); no distinct URL for form — form lives on homepage; ""Submit your deck"" CTA"
equal-ventures,Equal Ventures,vc,https://www.equal.vc,,not_found,Site timed out; no apply URL found via scrape or search; appears referral-based
ethical-capital-partners,Ethical Capital Partners,vc,https://www.ethicalcapitalpartners.com,,not_found,Contact page only (ethicalcapitalpartners.com/contact); no intake form found
everywhere,Everywhere,vc,https://everywhere.vc,https://airtable.com/appeY02X0EMCQQ19G/shrjpNqWOj0SJP1ix,high,"Airtable application form linked directly from homepage as ""Join our portfolio"""
expansion-venture-capital,Expansion Venture Capital,vc,https://www.expansionvc.com,,not_found,Contact page only (expansionvc.com/contact); no structured pitch intake form found
